Version Number,Data Type,Code ,Description
,HCPCS,L8618,"Transmitter cable for use with cochlear implant device or auditory osseointegrated device, replacement"
,HCPCS,L8619,"Cochlear implant, external speech processor and controller, integrated system, replacement"
,HCPCS,L8621,"Zinc air battery for use with cochlear implant device and auditory osseointegrated sound processors, replacement, each"
,HCPCS,L8622,"Alkaline battery for use with cochlear implant device, any size, replacement, each"
,HCPCS,L8623,"Lithium ion battery for use with cochlear implant device speech processor, other than ear level, replacement, each"
,HCPCS,L8624,"Lithium ion battery for use with cochlear implant or auditory osseointegrated device speech processor, ear level, replacement, each"
,HCPCS,L8625,"External recharging system for battery for use with cochlear implant or auditory osseointegrated device, replacement only, each"
,HCPCS,L8627,"Cochlear implant, external speech processor, component, replacement"
,HCPCS,L8628,"Cochlear implant, external controller component, replacement"
,HCPCS,L8629,"Transmitting coil and cable, integrated, for use with cochlear implant device, replacement"
,HCPCS,L8630,Metacarpophalangeal joint implant
,HCPCS,L8631,"Metacarpal phalangeal joint replacement, two or more pieces, metal (e.g., stainless steel or cobalt chrome), ceramic-like material (e.g., pyrocarbon), for surgical implantation (all sizes, includes entire system)"
,HCPCS,L8641,Metatarsal joint implant
,HCPCS,L8642,Hallux implant
,HCPCS,L8658,"Interphalangeal joint spacer, silicone or equal, each"
,HCPCS,L8659,"Interphalangeal finger joint replacement, 2 or more pieces, metal (e.g., stainless steel or cobalt chrome), ceramic-like material (e.g., pyrocarbon) for surgical implantation, any size"
,HCPCS,L8670,"Vascular graft material, synthetic, implant"
,HCPCS,L8679,"Implantable neurostimulator, pulse generator, any type"
,HCPCS,L8680,"Implantable neurostimulator electrode, each"
,HCPCS,L8681,"Patient programmer (external) for use with implantable programmable neurostimulator pulse generator, replacement only"
,HCPCS,L8682,Implantable neurostimulator radiofrequency receiver
,HCPCS,L8683,Radiofrequency transmitter (external) for use with implantable neurostimulator radiofrequency receiver
,HCPCS,L8684,"Radiofrequency transmitter (external) for use with implantable sacral root neurostimulator receiver for bowel and bladder management, replacement"
,HCPCS,L8685,"Implantable neurostimulator pulse generator, single array, rechargeable, includes extension"
,HCPCS,L8686,"Implantable neurostimulator pulse generator, single array, non-rechargeable, includes extension"
,HCPCS,L8687,"Implantable neurostimulator pulse generator, dual array, rechargeable, includes extension"
,HCPCS,L8688,"Implantable neurostimulator pulse generator, dual array, non-rechargeable, includes extension"
,HCPCS,L8689,"External recharging system for battery (internal) for use with implantable neurostimulator, replacement only"
,HCPCS,L8690,"Auditory osseointegrated device, includes all internal and external components"
,HCPCS,L8691,"Auditory osseointegrated device, external sound processor, excludes transducer/actuator, replacement only, each"
,HCPCS,L8692,"Auditory osseointegrated device, external sound processor, used without osseointegration, body worn, includes headband or other means of external attachment"
,HCPCS,L8693,"Auditory osseointegrated device abutment, any length, replacement only"
,HCPCS,L8694,"Auditory osseointegrated device, transducer/actuator, replacement only, each"
,HCPCS,L8695,"External recharging system for battery (external) for use with implantable neurostimulator, replacement only"
,HCPCS,L8696,"Antenna (external) for use with implantable diaphragmatic/phrenic nerve stimulation device, replacement, each"
,HCPCS,L8699,"Prosthetic implant, not otherwise specified"
,HCPCS,L9900,"Orthotic and prosthetic supply, accessory, and/or service component of another hcpcs ""l"" code"
,HCPCS,M0064,Brief office visit for the sole purpose of monitoring or changing drug prescriptions used in the treatment of mental psychoneurotic and personality disorders
,HCPCS,M0075,Cellular therapy
,HCPCS,M0076,Prolotherapy
,HCPCS,M0100,Intragastric hypothermia using gastric freezing
,HCPCS,M0300,Iv chelation therapy (chemical endarterectomy)
,HCPCS,M0301,Fabric wrapping of abdominal aneurysm
,HCPCS,P2028,"Cephalin floculation, blood"
,HCPCS,P2029,"Congo red, blood"
,HCPCS,P2031,Hair analysis (excluding arsenic)
,HCPCS,P2033,"Thymol turbidity, blood"
,HCPCS,P2038,"Mucoprotein, blood (seromucoid) (medical necessity procedure)"
,HCPCS,P3000,"Screening papanicolaou smear, cervical or vaginal, up to three smears, by technician under physician supervision"
,HCPCS,P3001,"Screening papanicolaou smear, cervical or vaginal, up to three smears, requiring interpretation by physician"
,HCPCS,P7001,"Culture, bacterial, urine; quantitative, sensitivity study"
,HCPCS,P9010,"Blood (whole), for transfusion, per unit"
,HCPCS,P9011,"Blood, split unit"
,HCPCS,P9012,"Cryoprecipitate, each unit"
,HCPCS,P9016,"Red blood cells, leukocytes reduced, each unit"
,HCPCS,P9017,"Fresh frozen plasma (single donor), frozen within 8 hours of collection, each unit"
,HCPCS,P9019,"Platelets, each unit"
,HCPCS,P9020,"Platelet rich plasma, each unit"
,HCPCS,P9021,"Red blood cells, each unit"
,HCPCS,P9022,"Red blood cells, washed, each unit"
,HCPCS,P9023,"Plasma, pooled multiple donor, solvent/detergent treated, frozen, each unit"
,HCPCS,P9031,"Platelets, leukocytes reduced, each unit"
,HCPCS,P9032,"Platelets, irradiated, each unit"
,HCPCS,P9033,"Platelets, leukocytes reduced, irradiated, each unit"
,HCPCS,P9034,"Platelets, pheresis, each unit"
,HCPCS,P9035,"Platelets, pheresis, leukocytes reduced, each unit"
,HCPCS,P9036,"Platelets, pheresis, irradiated, each unit"
,HCPCS,P9037,"Platelets, pheresis, leukocytes reduced, irradiated, each unit"
,HCPCS,P9038,"Red blood cells, irradiated, each unit"
,HCPCS,P9039,"Red blood cells, deglycerolized, each unit"
,HCPCS,P9040,"Red blood cells, leukocytes reduced, irradiated, each unit"
,HCPCS,P9041,"Infusion, albumin (human), 5%, 50 ml"
,HCPCS,P9043,"Infusion, plasma protein fraction (human), 5%, 50 ml"
,HCPCS,P9044,"Plasma, cryoprecipitate reduced, each unit"
,HCPCS,P9045,"Infusion, albumin (human), 5%, 250 ml"
,HCPCS,P9046,"Infusion, albumin (human), 25%, 20 ml"
,HCPCS,P9047,"Infusion, albumin (human), 25%, 50 ml"
,HCPCS,P9048,"Infusion, plasma protein fraction (human), 5%, 250 ml"
,HCPCS,P9050,"Granulocytes, pheresis, each unit"
,HCPCS,P9051,"Whole blood or red blood cells, leukocytes reduced, cmv-negative, each unit"
,HCPCS,P9052,"Platelets, hla-matched leukocytes reduced, apheresis/pheresis, each unit"
,HCPCS,P9053,"Platelets, pheresis, leukocytes reduced, cmv-negative, irradiated, each unit"
,HCPCS,P9054,"Whole blood or red blood cells, leukocytes reduced, frozen, deglycerol, washed, each unit"
,HCPCS,P9055,"Platelets, leukocytes reduced, cmv-negative, apheresis/pheresis, each unit"
,HCPCS,P9056,"Whole blood, leukocytes reduced, irradiated, each unit"
,HCPCS,P9057,"Red blood cells, frozen/deglycerolized/washed, leukocytes reduced, irradiated, each unit"
,HCPCS,P9058,"Red blood cells, leukocytes reduced, cmv-negative, irradiated, each unit"
,HCPCS,P9059,"Fresh frozen plasma between 8-24 hours of collection, each unit"
,HCPCS,P9060,"Fresh frozen plasma, donor retested, each unit"
,HCPCS,P9070,"Plasma, pooled multiple donor, pathogen reduced, frozen, each unit"
,HCPCS,P9071,"Plasma (single donor), pathogen reduced, frozen, each unit"
,HCPCS,P9072,"Platelets, pheresis, pathogen reduced or rapid bacterial tested, each unit"
,HCPCS,P9073,"Platelets, pheresis, pathogen-reduced, each unit"
,HCPCS,P9100,Pathogen(s) test for platelets
,HCPCS,P9603,Travel allowance one way in connection with medically necessary laboratory specimen collection drawn from home bound or nursing home bound patient; prorated miles actually travelled
,HCPCS,P9604,Travel allowance one way in connection with medically necessary laboratory specimen collection drawn from home bound or nursing home bound patient; prorated trip charge
,HCPCS,P9612,"Catheterization for collection of specimen, single patient, all places of service"
,HCPCS,P9615,Catheterization for collection of specimen(s) (multiple patients)
,HCPCS,Q0035,Cardiokymography
,HCPCS,Q0081,"Infusion therapy, using other than chemotherapeutic drugs, per visit"
,HCPCS,Q0083,"Chemotherapy administration by other than infusion technique only (e.g., subcutaneous, intramuscular, push), per visit"
,HCPCS,Q0084,"Chemotherapy administration by infusion technique only, per visit"
,HCPCS,Q0085,"Chemotherapy administration by both infusion technique and other technique(s) (e.g., subcutaneous, intramuscular, push), per visit"
,HCPCS,Q0091,"Screening papanicolaou smear; obtaining, preparing and conveyance of cervical or vaginal smear to laboratory"
,HCPCS,Q0092,Set-up portable x-ray equipment
,HCPCS,Q0111,"Wet mounts, including preparations of vaginal, cervical or skin specimens"
,HCPCS,Q0112,All potassium hydroxide (koh) preparations
,HCPCS,Q0113,Pinworm examinations
,HCPCS,Q0114,Fern test
,HCPCS,Q0115,"Post-coital direct, qualitative examinations of vaginal or cervical mucous"
,HCPCS,Q0138,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-esrd use)"
,HCPCS,Q0139,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for esrd on dialysis)"
,HCPCS,Q0144,"Azithromycin dihydrate, oral, capsules/powder, 1 gram"
,HCPCS,Q0161,"Chlorpromazine hydrochloride, 5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0162,"Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0163,"Diphenhydramine hydrochloride, 50 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at time of chemotherapy treatment not to exceed a 48 hour dosage regimen"
,HCPCS,Q0164,"Prochlorperazine maleate, 5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0166,"Granisetron hydrochloride, 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 24 hour dosage regimen"
,HCPCS,Q0167,"Dronabinol, 2.5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0169,"Promethazine hydrochloride, 12.5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0173,"Trimethobenzamide hydrochloride, 250 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0174,"Thiethylperazine maleate, 10 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0175,"Perphenazine, 4 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0177,"Hydroxyzine pamoate, 25 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0180,"Dolasetron mesylate, 100 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 24 hour dosage regimen"
,HCPCS,Q0181,"Unspecified oral dosage form, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for a iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen"
,HCPCS,Q0477,"Power module patient cable for use with electric or electric/pneumatic ventricular assist device, replacement only"
,HCPCS,Q0478,"Power adapter for use with electric or electric/pneumatic ventricular assist device, vehicle type"
